0.179,0.075,1.052
0.19,0.09,1.07
0.185,0.094,1.085
0.159,0.092,1.07
0.128,0.086,1.045
0.129,0.086,1.045
0.098,0.068,0.997
0.098,0.068,0.997
0.116,0.065,1.002
0.143,0.068,1.003
0.164,0.074,1.003
0.161,0.083,0.958
0.141,0.088,0.922
0.119,0.091,0.896
0.108,0.102,0.926
0.09,0.113,0.942
0.066,0.133,0.965
0.042,0.154,0.968
0.031,0.172,0.969
0.036,0.191,0.972
0.049,0.209,0.958
0.054,0.224,0.948
0.051,0.231,0.942
0.025,0.239,0.926
0.014,0.257,0.939
0.009,0.27,0.94
0.001,0.275,0.918
-0.006,0.274,0.898
-0.008,0.274,0.898
0,0.273,0.897
0.01,0.27,0.902
0.026,0.267,0.911
0.033,0.258,0.932
0.024,0.242,0.951
0.01,0.224,0.96
0,0.206,0.996
-0.003,0.199,1.033
-0.015,0.202,1.034
-0.03,0.212,1.021
-0.047,0.221,1.014
-0.049,0.227,1.035
-0.042,0.232,1.067
-0.034,0.234,1.079
-0.024,0.243,1.091
-0.01,0.245,1.086
-0.005,0.25,1.078
-0.028,0.249,1.023
-0.081,0.264,0.857
-0.106,0.278,0.764
-0.145,0.288,0.772
-0.144,0.305,0.825
-0.122,0.315,0.868
-0.1,0.303,0.862
-0.089,0.3,0.86
-0.1,0.295,0.873
-0.095,0.278,0.894
-0.084,0.261,0.915
-0.079,0.26,0.936
-0.08,0.269,0.944
