-0.09,0.22,0.96
-0.08,0.22,0.96
-0.07,0.22,0.96
-0.06,0.22,0.97
-0.07,0.22,0.98
-0.08,0.21,0.97
-0.1,0.2,0.95
-0.12,0.2,0.95
-0.11,0.2,0.95
-0.1,0.2,0.96
-0.08,0.21,0.96
-0.07,0.22,0.97
-0.06,0.22,0.97
-0.07,0.23,0.96
-0.06,0.23,0.96
-0.06,0.23,0.96
-0.06,0.23,0.96
-0.05,0.22,0.96
-0.06,0.21,0.96
-0.07,0.2,0.97
-0.07,0.2,0.98
-0.08,0.2,0.98
-0.08,0.19,0.97
-0.08,0.19,0.96
-0.06,0.2,0.96
-0.06,0.22,0.97
-0.05,0.22,0.97
-0.04,0.22,0.97
-0.03,0.23,0.95
-0.03,0.24,0.94
-0.02,0.25,0.95
-0.01,0.24,0.96
-0.02,0.22,0.97
-0.03,0.23,0.99
-0.02,0.25,0.99
-0.01,0.26,1
0.01,0.26,0.99
0.02,0.23,0.95
0.01,0.23,0.94
0,0.23,0.94
-0.02,0.24,0.95
-0.04,0.24,0.99
-0.04,0.24,1
-0.02,0.25,1.01
0,0.25,1.01
0,0.26,1.01
0.01,0.25,0.98
0.01,0.25,0.94
-0.01,0.25,0.92
-0.03,0.23,0.9
-0.07,0.24,0.9
-0.09,0.24,0.91
-0.1,0.23,0.92
-0.11,0.23,0.93
-0.11,0.23,0.94
-0.14,0.27,0.98
-0.11,0.24,0.95
-0.13,0.2,0.91
-0.15,0.21,0.88
-0.15,0.21,0.86
-0.15,0.2,0.87
-0.15,0.18,0.9
-0.15,0.16,0.92
-0.14,0.16,0.95
-0.13,0.17,0.97
-0.12,0.18,0.97
-0.11,0.17,0.96
-0.1,0.16,0.98
-0.09,0.16,0.98
-0.07,0.16,0.98
-0.06,0.15,0.96
-0.05,0.16,0.94
-0.04,0.18,0.92
-0.03,0.23,0.92
-0.03,0.22,0.92
-0.02,0.25,0.92
-0.03,0.24,0.94
-0.06,0.18,0.95
-0.08,0.14,0.96
-0.1,0.11,0.96
-0.1,0.1,0.96
-0.1,0.1,0.95
-0.09,0.11,0.95
-0.06,0.14,0.95
-0.03,0.14,0.98
-0.02,0.12,1
-0.01,0.09,0.99
-0.01,0.07,1
-0.01,0.05,1.03
0,0.05,1.02
0.01,0.06,0.99
0.02,0.09,0.96
0.06,0.1,0.96
0.06,0.07,0.99
0.03,0.02,1.01
0.01,-0.04,1.02
-0.01,-0.05,1.02
-0.03,-0.02,1.01
-0.03,0,1.01
-0.01,0.02,1
0.01,0.03,0.98
0.06,0.06,0.94
0.08,0.05,0.96
0.08,0.05,1
0.06,0.02,1
0,-0.03,1.05
-0.05,-0.08,1.06
-0.08,-0.12,1.05
-0.08,-0.12,1.01
-0.06,-0.1,0.98
-0.03,-0.08,0.97
-0.01,-0.08,0.97
0.02,-0.07,0.96
0.04,-0.06,0.96
0.06,-0.04,0.96
0.05,-0.05,1
0.03,-0.07,1.03
0,-0.09,1.04
-0.02,-0.09,1.05
0.01,-0.08,1
0.01,-0.07,0.99
0.01,-0.07,0.99
0.01,-0.06,0.99
0.01,-0.06,0.99
0.03,-0.05,0.99
0.05,-0.05,1
0.03,-0.02,1.06
0.01,-0.01,1.09
-0.01,-0.04,1.09
-0.03,-0.07,1.08
-0.04,-0.09,1.07
-0.04,-0.09,1.07
-0.04,-0.09,1.08
-0.05,-0.1,1.08
-0.03,-0.09,1.07
0,-0.07,1.05
0.03,-0.04,1.03
0.06,0.02,0.99
0.04,0.05,0.97
0.01,0.08,0.95
-0.01,0.1,0.95
-0.02,0.11,0.96
-0.04,0.11,0.95
-0.06,0.1,0.94
-0.08,0.11,0.89
-0.07,0.11,0.88
-0.06,0.11,0.88
-0.07,0.14,0.9
-0.06,0.17,0.91
-0.06,0.19,0.89
-0.07,0.2,0.88
-0.05,0.17,0.88
-0.06,0.14,0.88
-0.08,0.13,0.89
-0.1,0.12,0.93
-0.12,0.14,0.97
-0.13,0.16,1
-0.13,0.17,1.02
-0.13,0.16,1.01
-0.12,0.14,1.01
-0.12,0.14,1.01
-0.12,0.14,1
-0.12,0.13,1
-0.13,0.13,0.99
-0.13,0.13,0.98
-0.14,0.13,0.97
-0.15,0.14,0.97
-0.16,0.13,0.97
-0.16,0.12,0.95
-0.15,0.1,0.92
-0.15,0.1,0.9
-0.14,0.1,0.88
-0.12,0.1,0.87
-0.08,0.09,0.84
-0.07,0.1,0.87
-0.06,0.1,0.92
-0.01,0.11,0.98
0.05,0.11,1.02
0.09,0.15,1.07
0.12,0.22,1.1
0.12,0.28,1.1
0.07,0.32,1.07
0.04,0.31,1.02
0.03,0.26,0.98
0.02,0.18,0.97
-0.02,0.12,0.97
-0.08,0.11,0.99
-0.12,0.11,0.99
-0.13,0.13,0.98
-0.11,0.16,0.95
-0.06,0.19,0.92
-0.06,0.19,0.92
0.01,0.22,0.91
0.07,0.23,0.91
0.09,0.27,0.94
0.05,0.26,0.99
0.04,0.27,1.01
0.08,0.26,0.99
0.08,0.26,0.98
0.08,0.27,0.96
0.07,0.29,0.93
0.06,0.27,0.92
0.02,0.24,0.93
0,0.23,0.95
-0.02,0.23,0.96
-0.04,0.22,0.98
-0.05,0.21,0.99
-0.03,0.22,0.99
0,0.23,0.98
0.03,0.25,0.96
0.05,0.27,0.93
0.05,0.28,0.92
0.05,0.28,0.92
0.03,0.28,0.93
0.01,0.26,0.95
-0.02,0.24,0.96
-0.04,0.23,0.96
-0.01,0.26,0.95
-0.01,0.26,0.95
0.02,0.28,0.93
0.03,0.28,0.93
0.03,0.29,0.93
0.02,0.28,0.92
0,0.27,0.92
-0.02,0.26,0.93
-0.04,0.26,0.94
-0.06,0.25,0.97
-0.06,0.25,0.98
-0.02,0.28,0.97
-0.02,0.28,0.97
0.01,0.29,0.96
0.01,0.29,0.95
0.01,0.29,0.94
-0.01,0.28,0.94
-0.02,0.27,0.94
