-0.188,0.396,0.945
-0.175,0.39,0.981
-0.173,0.382,0.992
-0.181,0.374,0.952
-0.176,0.375,0.913
-0.184,0.372,0.857
-0.18,0.371,0.829
-0.158,0.37,0.843
-0.154,0.361,0.853
-0.144,0.346,0.884
-0.132,0.329,0.924
-0.151,0.319,0.935
-0.176,0.325,0.941
-0.201,0.331,0.917
-0.201,0.331,0.917
-0.195,0.333,0.886
-0.167,0.34,0.894
-0.137,0.352,0.929
-0.122,0.361,0.961
-0.115,0.357,0.996
-0.126,0.341,0.993
-0.148,0.319,0.959
-0.173,0.3,0.945
-0.193,0.286,0.947
-0.198,0.275,0.951
-0.194,0.265,0.97
-0.189,0.258,0.995
-0.191,0.251,1.009
-0.186,0.25,1.009
-0.18,0.255,0.995
-0.174,0.264,0.975
-0.149,0.276,0.972
-0.131,0.285,0.966
-0.119,0.288,0.977
-0.107,0.284,1.004
-0.109,0.28,1.018
-0.128,0.271,1.003
-0.151,0.266,0.991
-0.171,0.266,0.98
-0.171,0.273,0.986
-0.161,0.28,0.998
-0.16,0.284,0.984
-0.153,0.294,0.979
-0.145,0.313,1.008
-0.13,0.327,1.03
-0.113,0.332,1.032
-0.081,0.337,1.049
-0.067,0.352,1.078
-0.056,0.377,1.106
-0.027,0.416,1.169
0.009,0.442,1.261
-0.006,0.424,1.328
-0.07,0.368,1.34
-0.138,0.3,1.318
-0.204,0.228,1.305
-0.248,0.176,1.324
-0.274,0.137,1.344
-0.251,0.125,1.388
-0.215,0.11,1.443
-0.188,0.083,1.399
-0.186,0.064,1.321
-0.176,0.058,1.191
-0.153,0.071,1.031
-0.166,0.085,0.937
-0.145,0.113,0.98
-0.077,0.151,1.067
0.006,0.197,1.106
0.079,0.254,1.1
0.129,0.317,1.042
0.143,0.368,1.025
0.149,0.37,1.039
0.115,0.311,1.007
0.057,0.245,0.937
0.043,0.217,0.921
0.054,0.198,0.922
0.061,0.141,0.85
0.002,0.044,0.723
-0.067,-0.043,0.586
-0.102,-0.107,0.452
-0.077,-0.141,0.39
-0.036,-0.183,0.247
-0.009,-0.232,0.05
-0.026,-0.28,-0.17
-0.056,-0.345,-0.356
-0.069,-0.389,-0.545
0.001,-0.394,-0.735
0.132,-0.382,-0.896
