-0.036,0.234,0.964
-0.036,0.238,0.932
-0.033,0.248,0.926
-0.03,0.255,0.91
-0.027,0.263,0.902
-0.031,0.269,0.884
-0.033,0.273,0.877
-0.027,0.279,0.888
-0.016,0.284,0.901
-0.018,0.284,0.909
0.009,0.294,0.972
0.025,0.306,1.01
0.032,0.31,1.036
0.045,0.304,1.054
0.037,0.292,1.061
0.002,0.277,1.046
-0.043,0.259,1.029
-0.066,0.242,0.998
-0.067,0.252,1.027
-0.075,0.266,1.035
-0.068,0.271,1.013
-0.051,0.264,0.983
-0.04,0.252,0.962
-0.04,0.252,0.962
-0.029,0.248,0.949
-0.04,0.237,0.941
-0.055,0.226,0.934
-0.066,0.211,0.934
-0.087,0.199,0.934
-0.102,0.186,0.928
-0.093,0.191,0.936
-0.068,0.202,0.944
-0.037,0.224,0.962
-0.007,0.247,0.989
0.012,0.266,0.996
0.019,0.274,1.013
-0.003,0.272,1.023
-0.062,0.263,1.022
-0.092,0.251,1.051
-0.085,0.233,1.118
-0.085,0.214,1.183
-0.071,0.215,1.288
-0.031,0.232,1.408
0.007,0.247,1.535
0.03,0.245,1.643
0.019,0.224,1.686
0.003,0.193,1.711
-0.001,0.152,1.793
0.013,0.121,1.983
0.031,0.102,2.181
0.054,0.071,2.307
0.085,0.012,2.311
0.111,-0.087,2.166
0.092,-0.225,1.896
0.064,-0.386,1.585
0.042,-0.526,1.248
-0.02,-0.633,0.882
-0.129,-0.715,0.505
-0.263,-0.763,0.169
-0.342,-0.752,-0.038
-0.339,-0.706,-0.09
-0.259,-0.63,-0.058
-0.133,-0.555,-0.039
0.005,-0.503,-0.069
0.107,-0.494,-0.161
0.185,-0.488,-0.338
0.264,-0.474,-0.568
0.283,-0.492,-0.79
0.28,-0.54,-0.998
0.318,-0.537,-1.192
0.377,-0.506,-1.475
0.456,-0.468,-1.739
0.504,-0.434,-1.913
0.509,-0.402,-1.963
0.499,-0.385,-1.954
0.49,-0.374,-1.905
0.493,-0.365,-1.908
0.501,-0.345,-1.974
0.538,-0.303,-2.073
0.58,-0.247,-2.141
0.613,-0.208,-2.167
0.664,-0.183,-2.145
0.69,-0.166,-2.056
0.713,-0.144,-2.019
0.751,-0.111,-2.01
0.809,-0.083,-2.036
0.831,-0.088,-2.03
0.802,-0.152,-1.977
0.729,-0.275,-1.888
0.672,-0.389,-1.8
0.503,-0.474,-1.649
0.412,-0.505,-1.431
0.408,-0.48,-1.26
0.413,-0.428,-1.129
0.398,-0.39,-0.986
0.396,-0.369,-0.843
0.412,-0.354,-0.736
0.433,-0.355,-0.641
0.455,-0.373,-0.544
0.452,-0.426,-0.454
0.415,-0.514,-0.328
0.415,-0.514,-0.328
0.308,-0.718,-0.036
0.122,-0.701,-0.036
-0.009,-0.794,0.15
-0.135,-0.868,0.406
-0.265,-0.915,0.649
-0.393,-0.933,0.856
-0.465,-0.92,1.032
-0.453,-0.885,1.119
-0.381,-0.81,1.142
-0.312,-0.728,1.094
-0.277,-0.68,1.049
-0.304,-0.673,1.046
-0.366,-0.659,1.143
-0.395,-0.638,1.348
-0.391,-0.615,1.587
-0.377,-0.592,1.808
-0.338,-0.555,1.981
-0.279,-0.494,2.145
-0.246,-0.423,2.191
-0.241,-0.332,2.134
-0.217,-0.246,2.029
-0.173,-0.178,1.905
-0.102,-0.114,1.815
-0.047,-0.062,1.72
0.005,-0.022,1.631
0.022,-0.016,1.484
0.049,0.005,1.338
0.083,0.028,1.214
0.096,0.044,1.11
0.119,0.048,1.023
0.157,0.039,0.949
0.2,0.026,0.899
0.231,0.019,0.864
0.238,0.022,0.846
0.224,0.034,0.831
0.205,0.049,0.811
0.184,0.064,0.784
0.173,0.078,0.764
0.165,0.095,0.778
0.155,0.109,0.81
0.137,0.116,0.84
0.116,0.12,0.868
0.098,0.12,0.894
0.091,0.123,0.935
0.097,0.131,1.004
0.086,0.134,1.047
0.053,0.134,1.057
0.03,0.131,1.043
0.007,0.123,1.023
-0.008,0.121,1.023
-0.024,0.114,1.005
-0.029,0.108,0.999
-0.029,0.104,1.003
-0.02,0.1,1.008
-0.011,0.096,1.025
-0.007,0.087,1.029
-0.004,0.079,1.042
-0.009,0.07,1.038
-0.022,0.066,1.029
-0.035,0.066,1.018
-0.039,0.067,0.99
-0.038,0.073,0.975
-0.03,0.078,0.969
-0.016,0.085,0.967
-0.002,0.093,0.979
0.009,0.099,0.991
0.009,0.099,0.98
-0.002,0.098,0.969
-0.007,0.1,0.972
-0.003,0.101,0.994
0.006,0.102,1.025
-0.008,0.1,1.033
-0.017,0.098,1.034
-0.021,0.102,1.028
-0.009,0.112,1.027
0.005,0.115,1.043
0.005,0.115,1.043
0.011,0.113,1.054
0.005,0.114,1.063
-0.011,0.11,1.05
-0.023,0.109,1.044
-0.027,0.106,1.03
-0.022,0.104,1.026
-0.029,0.102,0.999
-0.034,0.102,0.983
-0.04,0.097,0.957
-0.04,0.099,0.942
-0.031,0.105,0.948
-0.021,0.11,0.958
-0.011,0.111,0.965
0.004,0.112,0.998
-0.004,0.112,0.999
-0.02,0.109,1.003
-0.036,0.106,0.993
-0.032,0.106,1.001
-0.02,0.109,1.02
-0.014,0.114,1.026
-0.008,0.119,1.033
-0.006,0.124,1.021
0.008,0.134,1.034
-0.001,0.137,1.015
-0.016,0.136,0.99
-0.024,0.136,0.978
-0.021,0.132,0.968
-0.018,0.13,0.983
-0.004,0.132,1.013
-0.011,0.131,1.007
-0.011,0.132,1.014
-0.019,0.131,0.99
-0.021,0.132,0.975
-0.021,0.129,0.967
-0.021,0.131,0.965
-0.007,0.138,0.975
-0.002,0.141,0.978
-0.001,0.143,0.99
0,0.139,0.991
-0.009,0.136,0.983
-0.009,0.135,0.988
-0.005,0.139,1.006
0.001,0.139,1.01
0.002,0.141,1.017
0.001,0.14,1.023
-0.009,0.136,1.01
-0.01,0.137,1.014
-0.007,0.141,1.01
-0.007,0.143,1.013
-0.004,0.141,1.012
-0.006,0.139,1.005
-0.006,0.141,1.002
-0.016,0.142,0.989
-0.014,0.142,0.986
-0.017,0.137,0.989
-0.013,0.137,0.993
-0.013,0.138,1.003
-0.011,0.138,1.005
-0.012,0.135,1.004
-0.016,0.138,0.998
-0.018,0.138,0.991
-0.015,0.137,0.996
-0.006,0.141,1.019
-0.007,0.138,1.014
-0.014,0.138,1.017
-0.019,0.137,1.019
-0.031,0.135,1.008
-0.021,0.141,1.007
-0.009,0.147,1.025
-0.003,0.151,1.031
-0.001,0.154,1.023
-0.014,0.151,0.998
-0.021,0.154,0.986
-0.024,0.156,0.978
-0.029,0.157,0.966
-0.028,0.161,0.951
-0.034,0.161,0.931
-0.034,0.161,0.931
-0.022,0.161,0.947
-0.021,0.155,0.959
-0.02,0.149,0.969
-0.018,0.147,0.978
-0.022,0.145,0.976
-0.023,0.146,0.973
-0.016,0.156,0.993
-0.008,0.171,1.015
-0.021,0.181,1.021
-0.043,0.174,1.032
-0.049,0.172,1.041
-0.063,0.172,1.032
-0.081,0.169,1.019
-0.083,0.172,1.017
-0.093,0.175,1.003
-0.095,0.178,0.995
-0.087,0.182,0.995
-0.086,0.18,0.982
-0.077,0.178,0.994
-0.068,0.175,1.019
-0.065,0.17,1.015
-0.073,0.167,0.996
-0.082,0.173,0.968
-0.086,0.179,0.963
-0.081,0.186,0.965
-0.071,0.19,0.974
-0.069,0.192,0.977
-0.069,0.197,0.981
-0.088,0.197,0.965
-0.091,0.198,0.954
-0.092,0.199,0.945
-0.093,0.203,0.944
-0.092,0.208,0.954
-0.105,0.204,0.934
-0.122,0.199,0.91
-0.128,0.197,0.906
-0.123,0.195,0.92
-0.114,0.188,0.938
-0.102,0.18,0.968
-0.094,0.173,1.013
-0.092,0.162,1.057
-0.09,0.158,1.081
-0.102,0.155,1.056
-0.099,0.161,1.03
-0.093,0.166,1.019
-0.078,0.175,1.023
-0.071,0.182,1.01
-0.07,0.187,1.007
-0.059,0.193,1.004
-0.054,0.2,1.006
-0.041,0.204,1.009
-0.04,0.204,1.015
-0.035,0.207,1.048
-0.042,0.208,1.04
-0.065,0.205,0.994
-0.084,0.206,0.941
-0.091,0.21,0.899
-0.092,0.21,0.89
-0.087,0.216,0.913
-0.092,0.21,0.92
-0.092,0.203,0.928
-0.085,0.187,0.943
-0.074,0.176,0.966
-0.069,0.171,1.005
-0.055,0.179,1.046
