-0.02,0.3,0.98
-0.02,0.27,1.01
-0.04,0.24,1.02
-0.06,0.21,1.01
-0.06,0.21,1
-0.09,0.2,1
-0.1,0.2,0.99
-0.11,0.22,0.97
-0.12,0.25,0.95
-0.14,0.28,0.92
-0.16,0.3,0.9
-0.18,0.28,0.9
-0.2,0.23,0.91
-0.21,0.18,0.93
-0.22,0.15,0.95
-0.22,0.15,0.96
-0.2,0.15,0.96
-0.16,0.16,0.95
-0.15,0.14,0.95
-0.14,0.1,0.94
-0.13,0.08,0.94
-0.12,0.09,0.94
-0.1,0.1,0.95
-0.04,0.13,0.96
-0.04,0.13,0.96
0.1,0.21,0.97
0.2,0.27,1.01
0.25,0.32,1.02
0.27,0.35,1.04
0.26,0.37,1.07
0.21,0.36,1.08
0.22,0.38,1.1
0.26,0.45,1.14
0.26,0.45,1.14
0.29,0.51,1.16
0.35,0.56,1.14
0.5,0.65,1.12
0.61,0.74,1.06
0.68,0.79,0.93
0.68,0.74,0.86
0.62,0.6,0.82
0.54,0.43,0.83
0.39,0.28,0.81
0.24,0.16,0.79
0.03,0.11,0.81
-0.07,-0.01,0.76
-0.15,-0.15,0.66
-0.26,-0.26,0.62
-0.39,-0.34,0.66
-0.49,-0.41,0.75
-0.51,-0.57,1.03
-0.5,-0.6,1.2
-0.52,-0.61,1.33
-0.55,-0.65,1.41
-0.57,-0.68,1.38
-0.6,-0.7,1.34
-0.6,-0.7,1.28
-0.56,-0.67,1.21
-0.48,-0.58,1.14
-0.39,-0.47,1.06
-0.29,-0.39,0.96
-0.18,-0.39,0.88
-0.19,-0.34,0.88
-0.18,0.04,0.75
-0.13,0.67,0.6
0.21,0.51,0.6
0.5,0.17,0.7
0.72,0.09,0.83
0.86,0.24,0.9
0.86,0.55,0.96
0.89,0.82,1.06
1.01,0.91,1.17
1.12,0.92,1.21
1.19,0.93,1.17
1.18,0.94,1.06
1.06,0.76,0.8
0.99,0.65,0.74
0.86,0.52,0.68
0.69,0.37,0.67
0.51,0.22,0.68
0.27,0.05,0.77
0.1,-0.05,0.78
-0.06,-0.1,0.83
-0.22,-0.23,0.84
-0.34,-0.36,0.84
-0.47,-0.49,0.86
-0.57,-0.63,0.9
-0.65,-0.73,0.96
-0.71,-0.77,1.06
-0.7,-0.74,1.18
-0.7,-0.74,1.18
-0.66,-0.65,1.28
-0.6,-0.54,1.33
-0.52,-0.41,1.32
-0.43,-0.26,1.28
-0.33,-0.11,1.2
-0.23,0.02,1.12
-0.17,0.24,1.02
-0.19,0.68,0.86
-0.08,0.95,0.8
0.13,0.48,0.69
0.13,0.48,0.69
0.17,0.3,0.85
0.1,0.4,0.96
0.03,0.42,0.96
0.06,0.36,0.94
0.06,0.29,0.9
0.06,0.25,0.86
0.05,0.25,0.82
0.05,0.27,0.82
0.04,0.3,0.85
0.04,0.31,0.88
0.02,0.3,0.91
0,0.29,0.93
-0.06,0.27,0.97
-0.07,0.27,0.98
-0.09,0.27,1
-0.12,0.26,1
-0.09,0.29,1.02
-0.09,0.29,1.02
-0.09,0.3,1.02
-0.07,0.31,1.02
-0.07,0.31,1
-0.07,0.31,0.99
-0.08,0.3,0.98
-0.09,0.27,0.98
-0.09,0.27,0.98
-0.09,0.25,1.01
-0.08,0.25,1
-0.06,0.26,0.98
-0.04,0.28,0.98
-0.12,0.25,0.94
-0.12,0.24,0.92
-0.09,0.27,0.92
-0.09,0.27,0.91
-0.11,0.28,0.75
-0.09,0.31,0.78
-0.07,0.33,0.87
-0.09,0.29,0.92
-0.11,0.28,0.94
-0.1,0.29,0.96
-0.08,0.29,0.96
-0.06,0.3,0.98
-0.03,0.31,0.99
-0.03,0.31,0.95
-0.06,0.27,0.89
-0.06,0.29,0.86
-0.05,0.29,0.89
-0.04,0.29,0.94
-0.05,0.28,0.94
